sea,target_coverage,bootstrap,q0,q1,q2
bohol,0.95,379,15.197477894387816,5.874557785023384,1.0614022835087482
bohol,0.95,380,15.956009382599063,-1.4083672079196958,-3.7800629770948078
bohol,0.95,381,-8.818806394367812,-4.35158742093185,-4.954677405410962
bohol,0.95,382,-9.05575379718772,-1.6030237646432397,-1.743519123281601
bohol,0.95,383,-2.462542670469901,-0.002166956492914096,-0.28275134585432227
bohol,0.95,384,-1.213086199104282,2.3927806933292146,0.38424759454660773
bohol,0.95,385,-2.8627378107105415,-4.37977652091206,-5.1347957700263365
bohol,0.95,386,3.872065807712346,-7.249726579311243,-7.629138043293217
bohol,0.95,387,17.880173265617714,3.3136628055417674,-1.4423096060707081
bohol,0.95,388,6.860743657343789,0.2352930771900077,-2.633011489341669
bohol,0.95,389,12.277983627295384,-4.294781792559334,-6.917063322492318
bohol,0.95,390,3.2776277122457316,-1.2854078488255283,-2.135584850514334
bohol,0.95,391,9.404660601721616,1.4711068514030643,-0.651663131966906
bohol,0.95,392,-1.8096495528453431,-0.698672146349196,-3.294707496145243
bohol,0.95,393,-1.6441388980036322,-2.9246641279730596,-5.065001461164783
bohol,0.95,394,6.8945170566419165,2.9318605205221218,2.355558751010591
bohol,0.95,395,9.294236135229937,-4.934262374302762,-6.417169415441933
bohol,0.95,396,9.830360791320459,1.3248936015504,-1.1462925047855492
bohol,0.95,397,-0.1854027772718041,2.0840252629112683,0.0794096870987957
bohol,0.95,398,20.06122160809042,4.672141186355049,-1.261063192512708
bohol,0.95,399,5.755591592982057,-2.3565756107183944,-5.260755534982309
bohol,0.95,400,7.642976219204797,0.3015585178553124,-1.9099887530836597
bohol,0.95,401,13.823211770580315,3.821848619642452,-0.8075393037337832
bohol,0.95,402,14.849663760305589,-0.3794213855236137,-4.74398188265463
bohol,0.95,403,8.265238392836778,1.3295544589651342,-1.8535266508565371
bohol,0.95,404,-6.650183006027817,-4.189369872478522,-5.6242538739690104
bohol,0.95,405,-3.733802559328609,-2.921591858837516,-3.3652382451400555
bohol,0.95,406,1.8706006526130068,-0.777178438295195,-3.0282294842147337
bohol,0.95,407,14.386235866995804,2.3123896601878045,-1.655246641422572
bohol,0.95,408,14.088545791941328,5.067668941800449,0.24727640420996977
bohol,0.95,409,4.868805529709817,1.311896814960619,-0.5538376917817516
bohol,0.95,410,2.8850823352185273,4.087482203729536,0.5336269444036219
bohol,0.95,411,12.08419729326701,1.4682373709781018,-0.5699201735308748
bohol,0.95,412,5.507963577269777,-2.479935685428501,-4.572447025557572
bohol,0.95,413,7.541801804611509,-0.9785168319167354,-2.822169950373649
bohol,0.95,414,-3.6189114326945173,-2.9404651463800917,-1.2935598073285703
bohol,0.95,415,25.25282062854984,1.7997946585768716,-2.7296465130638765
bohol,0.95,416,8.971692064483875,-0.7892172918608225,-3.415699781981175
bohol,0.95,417,5.369878435853138,-3.558780847916111,-3.421874188990408
bohol,0.95,418,24.76868664798377,3.8178151866245145,-0.9648094063005956
bohol,0.95,419,2.3523768551368676,2.400214784190581,1.118101366109336
bohol,0.95,420,12.429828359673166,0.7165654935121211,-3.3914181945548023
bohol,0.95,421,9.350177993615091,0.5185966962355195,-2.5674774158610987
bohol,0.95,422,6.015188779057439,-1.7709054458341882,-4.046600094999462
bohol,0.95,423,6.610769811504781,1.7856029920142902,-0.33835452211182115
bohol,0.95,424,16.22217221892697,-1.666201190258505,-3.600982263923676
bohol,0.95,425,10.804736001560428,3.6244506353245782,0.6829266864009753
bohol,0.95,426,10.394397512798577,-1.8094607070313486,-2.921291998932034
bohol,0.95,427,7.644843853207959,1.6353674540680316,-1.8399851501399098
bohol,0.95,428,22.266600678443922,0.32027873496753045,-2.6974831047292867
bohol,0.95,429,19.377350649092335,6.819572754159651,1.7051733597451957
bohol,0.95,430,-3.0259911769239807,-2.770433128319837,-5.305512909848829
bohol,0.95,431,14.79745729335491,0.9406425019556792,-4.859266907604592
bohol,0.95,432,5.033966806948484,1.0680223035196121,-0.28541105208700657
bohol,0.95,433,9.10410751382608,0.6390842297549284,-3.265532606738361
bohol,0.95,434,14.293617478102476,1.6821033480951826,-2.2464994822332187
bohol,0.95,435,17.187070556260892,-0.2510594137694966,-3.6659142002918728
bohol,0.95,436,23.609474104344997,4.476051454787751,-2.3287899177682974
bohol,0.95,437,-6.026115001949819,-6.027372567286122,-6.205351892313608
bohol,0.95,438,7.650225955710056,-0.04438448617263191,-2.859043152645775
bohol,0.95,439,-5.868009437335303,-2.1474308017417627,-2.0261147581148364
bohol,0.95,440,8.231815774723714,1.4063477878655988,-1.1516455393396186
bohol,0.95,441,-7.023896661169289,-4.587216637569796,-4.907698337304353
bohol,0.95,442,13.694510846661444,4.764642006082198,1.9576836241335798
bohol,0.95,443,7.096636891168458,-1.6299434756696627,-4.650867166538646
bohol,0.95,444,10.31683401931221,-1.5758707896441422,-4.68694972618097
bohol,0.95,445,15.553558458727963,5.745128539517623,0.6777589025079038
bohol,0.95,446,-0.6920346061453415,-2.5169293398186454,-2.685920765838979
bohol,0.95,447,8.25057751122577,2.0159642954027817,-1.6457210484384177
bohol,0.95,448,22.01957028384126,1.7069365913562677,-1.7188322351816367
bohol,0.95,449,16.25720485452925,4.6117939927375176,-0.6608871590926384
bohol,0.95,450,5.0950588458241555,4.092104673472619,-0.14036303833038488
bohol,0.95,451,-5.271382708843333,-2.4523309526033046,-3.1310812208697314
bohol,0.95,452,10.728883268856464,1.6971725099032682,-1.6122892289682937
bohol,0.95,453,8.646650017100399,5.6931526129187375,1.6265494297268432
bohol,0.95,454,-6.780206621283867,-7.022734231735711,-5.850062344558438
bohol,0.95,455,-4.330902592005884,-2.3633718229798006,-2.960622953410649
bohol,0.95,456,9.873148503023941,5.355058437062041,-0.18584788173595257
bohol,0.95,457,13.333471445814553,-0.4631687049045041,-3.1847396770596887
bohol,0.95,458,7.145171357499862,0.43520113150795225,-2.43596314727251
bohol,0.95,459,11.27690306339423,4.641083798539142,0.8617684364791387
bohol,0.95,460,13.866326450945678,0.5943554719953283,-3.284157113383799
bohol,0.95,461,13.032351664262166,-1.39581103229483,-4.567309064561073
bohol,0.95,462,-1.503929880547929,-5.4738365613658,-5.2440179313650574
bohol,0.95,463,8.908424681544147,0.6496005394224511,-3.5377692830892613
bohol,0.95,464,10.433431374024991,-1.4299036579486284,-4.513841500822366
bohol,0.95,465,14.27820984314883,2.7488478423814513,-0.6972228346861797
bohol,0.95,466,19.38182104612983,2.0788832728600966,-4.796533420919708
bohol,0.95,467,5.794557579331411,0.25443651142867907,-2.1367170198328367
bohol,0.95,468,14.421176152963113,2.687965210030825,-1.7569145864500655
bohol,0.95,469,9.856811988811302,0.7329080115362956,-2.5930446981663167
bohol,0.95,470,5.476629520935205,-0.598128804975218,-4.24280276176632
bohol,0.95,471,0.621979454093406,-1.2096369731894185,-3.6220770412819476
bohol,0.95,472,14.775124692142072,-0.07952168929641346,-5.069305784867254
bohol,0.95,473,17.65198153816911,0.7962988671780806,-2.9458181698009582
bohol,0.95,474,-1.8680911404110248,-0.9230361407694261,-3.141117158651433
bohol,0.95,475,21.093300522777554,-1.5585292349906155,-4.478546461001855
bohol,0.95,476,4.77252120338909,1.1956553802241956,-0.9419579557752655
bohol,0.95,477,14.747651002430814,1.0152844505640815,-3.384316617206153
bohol,0.95,478,9.387723477227468,0.1302331108607575,-0.2690042684321412
bohol,0.95,479,-1.9422031875040204,1.6240775222735806,-0.10311067480178338
bohol,0.95,480,9.129361328909908,-0.9590494194967931,-5.501409034197707
bohol,0.95,481,33.12043448588324,6.8314640218767835,0.41297438393429786
bohol,0.95,482,11.95322877791233,7.479069231424901,3.0429229014054044
bohol,0.95,483,3.465201530334099,2.9315379291150094,-1.15335389764617
bohol,0.95,484,10.278419326829123,0.2985225871644701,-2.547427390257873
bohol,0.95,485,-1.233124985045606,-3.200335997886043,-5.010031729787087
bohol,0.95,486,-2.0857846222270666,-1.0880707867700181,-1.8062895471990217
bohol,0.95,487,-3.1066539382818235,-2.344545674697997,-2.3523985909735714
bohol,0.95,488,21.339138386041213,3.5127384961855626,-0.1356735550562007
bohol,0.95,489,2.1681723378952427,-1.1023865001819217,-2.1682548379777415
bohol,0.95,490,9.65268132244043,-2.1534834298641954,-3.8981626193549843
bohol,0.95,491,13.197788859232446,5.916274724808474,0.6482687302574064
bohol,0.95,492,-1.710620593251349,2.4053442464136054,0.6473539024609138
bohol,0.95,493,-5.91500860511843,-1.9512830499170235,-4.527948970320239
bohol,0.95,494,16.612512583164857,1.0761062223308926,-2.8002747957784067
bohol,0.95,495,5.228972552068825,0.12073252024225667,-2.7889959932360853
bohol,0.95,496,2.2597794345863065,-3.386550598141241,-4.779284401926439
bohol,0.95,497,-4.852548511123558,0.9912123893937235,-1.4832047421377226
bohol,0.95,498,10.034187814042525,0.599792021038283,-2.665745695445935
bohol,0.95,499,24.51577611750554,6.263957624746482,0.4621343109095477
bohol,0.95,500,-5.822165687925008,-4.37068404554698,-4.443527379742534
bohol,0.95,501,2.515448124257972,1.7847574705874933,-0.0022664950641271275
bohol,0.95,502,9.698797923198327,1.2845392704541183,-4.442359260507509
bohol,0.95,503,10.670295232274299,9.319602327165711,4.2476447417665355
bohol,0.95,504,12.83987298343257,2.5897067126757065,-2.337598290099969
bohol,0.95,505,9.311105179149905,1.0732634220894397,-2.3267759541144386
bohol,0.95,506,17.24086907483138,-1.8267168817902046,-6.351540366124468
bohol,0.95,507,15.838123246476044,2.9192120724889605,-1.595226162871306
bohol,0.95,508,10.665757530206605,5.4637805503292896,1.7384339352813143
bohol,0.95,509,17.308003682822232,2.5692154579784443,-2.087711488242782
bohol,0.95,510,6.685459045372511,-0.1708623495098749,-2.324245856030636
bohol,0.95,511,15.32130781647399,6.707867940252214,1.2452856291998131
bohol,0.95,512,9.64422958208391,6.49219967543209,-0.5723729917260627
bohol,0.95,513,1.5865664110982323,-0.12051391843763781,-3.123618863146298
bohol,0.95,514,10.598215644941206,4.033662222886306,0.5127061987900916
bohol,0.95,515,-6.432138062068276,-4.501260787530796,-5.921637884499958
bohol,0.95,516,-3.6983511218265335,-0.2543857094468507,-1.935422863086714
bohol,0.95,517,14.197289716573039,6.025044787710087,-1.0589246472250338
bohol,0.95,518,11.29326366099437,-3.031920684238173,-7.576393771558045
bohol,0.95,519,4.113143937204001,-0.3707725313811494,-1.9948520200935462
bohol,0.95,520,13.422070100816029,-1.6708967777066874,-4.80466122420966
bohol,0.95,521,15.337977255737655,1.695960534247419,-1.2947147047745915
bohol,0.95,522,1.68455806047794,-3.0413478990328997,-4.506119586443916
bohol,0.95,523,-2.7649678728816127,-1.5653409421313853,-2.8949067416282617
bohol,0.95,524,5.496314081116736,-0.8435655262556025,-2.8528379645583684
bohol,0.95,525,-6.078646460829731,-6.635852845371502,-5.9365638669810465
bohol,0.95,526,21.351445514808518,1.024667612200517,-2.853939305084502
bohol,0.95,527,19.195837882013166,6.998959169393302,2.374274180369433
bohol,0.95,528,5.97625474269131,-0.3004960715277889,-2.0061301973132686
bohol,0.95,529,-1.3350248538998812,-3.090156323925484,-3.21911017932797
bohol,0.95,530,15.874898547123422,0.6229008149473572,-3.958169360621376
bohol,0.95,531,-1.677504372347812,-0.714863823462963,-0.9164911819583068
bohol,0.95,532,0.9106702976179974,-3.7126824462132078,-4.8684795431563614
bohol,0.95,533,-0.15700589813664578,-1.6006197934016342,-2.3222688550973203
bohol,0.95,534,1.170709889453775,-0.4507710946982826,-2.710793383955121
bohol,0.95,535,17.144647693119225,5.89334952031335,0.9108958348351166
bohol,0.95,536,13.580056251288028,-3.837591542838396,-5.79858135472093
bohol,0.95,537,14.86247521167445,5.624462144956539,-1.6295507984638107
bohol,0.95,538,10.551913370628967,0.20183158854278815,-2.7011199790530185
bohol,0.95,539,12.974224614376169,-1.820137251977087,-4.85943271286299
bohol,0.95,540,0.6400240411462903,-4.918750185678434,-5.0811276999981985
bohol,0.95,541,20.37110406708001,4.1667078856779085,-0.41821315451191055
bohol,0.95,542,8.90825422033717,-2.690360377356626,-4.646577231087292
bohol,0.95,543,-1.1931544215785266,-5.422824610534093,-4.187794167955197
bohol,0.95,544,8.777155532415264,-3.8566666646554637,-4.901714015344723
bohol,0.95,545,13.629707934695716,5.586566970686604,-0.6048543583815871
bohol,0.95,546,16.272032224318792,1.859259194470397,-2.1115344331724373
bohol,0.95,547,1.718720803962583,4.22301024830783,0.292627631422377
bohol,0.95,548,22.488088476746896,4.0630606969941,-2.926115970190807
bohol,0.95,549,0.19798062739539546,1.4997030773163686,-0.5584349588495314
bohol,0.95,550,-11.454759422282052,-7.8747393920877755,-6.4056091755867826
bohol,0.95,551,-3.492979457497256,-0.918538223654167,-2.5458851313314668
bohol,0.95,552,2.024773008357954,0.43604712098604637,-2.2239909689114867
bohol,0.95,553,12.318227936297546,4.46923635133777,1.5849903270329975
bohol,0.95,554,5.892124519162735,0.91625601198308,-0.6238233497540691
bohol,0.95,555,7.093749919873829,0.17477693533976435,-3.728100326762828
bohol,0.95,556,0.9863548732533332,0.628619561925504,-1.4910824854417726
bohol,0.95,557,7.4999946672720625,-0.7227046485642177,-3.1886439182231427
bohol,0.95,558,-0.6271485130101837,-4.0408382390933895,-5.0929290218172625
bohol,0.95,559,16.867391583158394,3.096585476144952,-4.0002000576916
bohol,0.95,560,4.58271225867901,0.6328571341622649,-1.982860058782478
bohol,0.95,561,-8.611867804922099,-1.0502478674865756,-0.7640919211220663
bohol,0.95,562,4.3418355539158995,-2.342314644378618,-4.230714662960452
bohol,0.95,563,12.428876088947021,-2.8408812557208165,-4.893598765348337
bohol,0.95,564,-10.866886897017366,-2.015853047614641,-2.775582137180834
bohol,0.95,565,19.693457044267888,2.2779455764812298,-3.197129399727956
bohol,0.95,566,9.39853782545859,1.5614441016754768,-3.834378367665643
bohol,0.95,567,22.345542368446218,6.215879445550939,-0.49945877645170356
bohol,0.95,568,11.779912028400304,2.4439975489773786,-2.9500245957951563
bohol,0.95,569,20.448663094259018,1.2238622113734436,-3.7642072391609815
bohol,0.95,570,6.731540170992872,-0.41507603862814335,-2.6186503123482794
bohol,0.95,571,-3.9140156095365057,-3.369532674698661,-1.8112060919569046
bohol,0.95,572,16.549517578007283,7.823651811769764,1.0776143598873489
bohol,0.95,573,-3.6107689454979948,2.9430274620502104,0.2303772021915549
bohol,0.95,574,11.77111695873117,5.0518918572275595,1.3734961331000264
bohol,0.95,575,6.95113347587008,2.4392875578511166,-0.5102387935547057
bohol,0.95,576,22.270306076467023,-0.5798458963007818,-4.989160917566515
bohol,0.95,577,3.938313471476789,-0.014966219538266046,-2.8660248572699416
bohol,0.95,578,12.826105507122122,4.597691914002809,0.04409814942835766
bohol,0.95,579,27.1470899023235,4.38084074976058,-3.7316952437846993
bohol,0.95,580,18.540412108652305,4.523848678925447,0.04349331386141131
bohol,0.95,581,11.888749800194574,1.7478219241710633,0.6243192658007359
bohol,0.95,582,11.943706680311465,-2.4782223534026144,-5.290797020348279
bohol,0.95,583,20.07611082943791,4.329477222969032,-0.3563867830587242
bohol,0.95,584,8.819378545733542,-1.238622519905121,-5.852699242266219
bohol,0.95,585,10.42126010450562,-0.3992825385615504,-3.0756009906290913
bohol,0.95,586,12.680821454471754,-4.3797900457320793e-4,-4.345061895081891
bohol,0.95,587,14.12874851652606,2.7999084690883507,-1.4515324570263886
bohol,0.95,588,11.798182279284902,3.936240442052977,-1.3251687132300773
bohol,0.95,589,-9.756615402832182,-2.9484690062840286,-2.416415483446805
bohol,0.95,590,9.617248652025978,2.1319823047202107,-0.6370721239779513
bohol,0.95,591,8.312036102864226,2.9189280650259093,-1.0009550267986569
bohol,0.95,592,4.438612614094552,-3.3949635984082107,-3.368636578060759
bohol,0.95,593,13.725404904043899,0.8646027527414049,-2.9715377403134653
bohol,0.95,594,13.195176655492133,1.872300819838756,-1.966505629557041
bohol,0.95,595,8.177478781170805,1.968011662636016,-0.9835874377091187
bohol,0.95,596,16.707570158858232,1.246242740963325,-2.828343552691692
bohol,0.95,597,14.507054828599337,-0.8700048842562467,-3.399973088543298
bohol,0.95,598,22.564839111165895,4.684150193022177,-1.3124154602401603
bohol,0.95,599,8.811906446045043,2.831364016632179,-2.0086561059522694
bohol,0.95,600,12.641360333277078,1.8574515436984314,-2.820840786904732
bohol,0.95,601,-6.806373146319714,-0.36941229177146795,-0.11795331463100212
bohol,0.95,602,1.8319555093628992,-0.7737917581445259,-3.201959538826088
bohol,0.95,603,15.34949171519358,-1.0614246844519073,-5.94458817483126
bohol,0.95,604,-2.516296603302237,-0.9200540331558074,-2.6348350501630833
bohol,0.95,605,3.5631131709737076,0.9206544799707643,-1.6954413192836029
bohol,0.95,606,17.13068212278148,4.924114445593986,0.07485639331572003
bohol,0.95,607,-4.444325608296765,-0.26468490425308744,-1.5658582147221267
bohol,0.95,608,17.204488223888802,0.10096497831297313,-4.983722554321389
bohol,0.95,609,5.149680457832233,0.5234574927758189,-0.1376664704787416
bohol,0.95,610,23.387432229629155,0.4327816163052205,-4.740063785131937
bohol,0.95,611,-2.3141028006931776,-2.9122081883220687,-4.060300066480465
bohol,0.95,612,16.723510415218016,5.984028173202489,-1.582846793858657
bohol,0.95,613,2.54345250745547,-1.143272790071748,-4.9591969937020295
bohol,0.95,614,12.698869563757313,-1.2677209464862358,-4.085171212707152
bohol,0.95,615,12.420302534918562,-2.0264696666138775,-3.7038175915707825
bohol,0.95,616,17.57982637093224,-1.5544097067202358,-4.737914425072319
bohol,0.95,617,8.135797057194765,5.755945901107893,0.9168380270410665
bohol,0.95,618,13.73300248894384,2.49992486521424,-1.842133240274208
bohol,0.95,619,25.78120663826732,6.951709190278649,0.8771611189513635
bohol,0.95,620,5.608488821222551,0.15260037708839036,-2.3533313677898207
bohol,0.95,621,8.687339868415506,-0.8428762757073258,-3.560922930158121
bohol,0.95,622,10.288587707152999,6.27322597354032,0.6713884856862364
bohol,0.95,623,-12.829010302475297,-0.9422401575422867,-1.427868786002918
bohol,0.95,624,9.428529034988173,5.676517586588659,1.1781019212363049
bohol,0.95,625,6.011937796419318,-0.08659841550168323,-2.9478320105854934
bohol,0.95,626,5.634965846874422,-0.4163350698334227,-1.8587110764640045
bohol,0.95,627,-2.1346152640833793,-3.401286091165858,-4.387548716563558
bohol,0.95,628,-3.804245547250673,-5.128015594420816,-4.5058356143004445
bohol,0.95,629,-6.010491373017089,-3.306481310536242,-5.384118711122888
bohol,0.95,630,15.950505775772797,-0.16938525389701908,-3.926235847367579
bohol,0.95,631,6.037631470563667,-3.162402737488634,-6.395068066264656
bohol,0.95,632,7.454040851639917,-0.3693414329088256,-3.4169081902748246
bohol,0.95,633,1.9075895184153637,-4.868651353605387,-4.545427876365977
bohol,0.95,634,1.3744475071139846,-0.9263634846688262,-3.4674757871168467
bohol,0.95,635,-0.13542111639972632,-0.3407245866421107,-3.450094298980858
bohol,0.95,636,29.056048533200766,7.329578467191823,-0.2697830531295935
bohol,0.95,637,15.230674366661162,-0.9632835222403315,-2.886583904202844
bohol,0.95,638,11.571095140563273,3.4235583722977765,-0.29214100696695766
bohol,0.95,639,12.356391080127537,0.08040322800715671,-2.126768547848201
bohol,0.95,640,15.620014790476944,4.955005182274164,-0.46821918633154525
bohol,0.95,641,25.435425976646883,3.963966683295851,-1.2318575081701937
bohol,0.95,642,-6.055007819597165,-1.0226921985897235,-0.6440935802554648
bohol,0.95,643,12.495026795150125,2.046146577235035,0.25691443696478444
bohol,0.95,644,11.053152680131063,7.153261403304171,3.2867234707470203
bohol,0.95,645,3.7907779863405153,3.040940838274153,-1.0086563302095115
bohol,0.95,646,18.108033858929247,4.6527052389400865,-1.0038304154416764
bohol,0.95,647,5.226173607779401,-3.203029326043392,-2.1231324037236234
bohol,0.95,648,11.571003053403047,0.8186965203661032,-2.5849735404143672
bohol,0.95,649,21.28396070065,0.42450160890378186,-4.724558247948394
bohol,0.95,650,13.58595854714153,4.346234367452055,-0.05100585373688915
bohol,0.95,651,17.965016044540647,3.531917190966027,-2.1257711107800787
bohol,0.95,652,11.777644761368492,6.663429647544007,2.0765684492673273
bohol,0.95,653,5.950552239949275,4.1906463507000495,-0.4492267854060117
bohol,0.95,654,15.48605427807189,-0.6701002705578532,-1.5325295458690107
bohol,0.95,655,4.283581040515486,-0.6462569170555241,-1.7919053245381775
bohol,0.95,656,-3.185094629131754,-3.09905321550994,-2.4753092491182187
bohol,0.95,657,10.803075262528068,1.285584724925343,-1.0624418859100686
bohol,0.95,658,-1.1345960119199958,-4.697721810911062,-4.515873180950038
bohol,0.95,659,5.749846508727444,1.1890809361943013,-1.6969962491998345
bohol,0.95,660,17.860836320617324,2.547225618374071,-4.230262897630958
bohol,0.95,661,9.549578585632844,4.436069843727154,-0.4006344186980044
bohol,0.95,662,12.439352101095636,3.658697636112805,0.9885037249584485
bohol,0.95,663,12.939055668968706,5.487087023904067,0.1452836243264244
bohol,0.95,664,5.738113005816132,2.470752336844555,-0.16402467232382634
bohol,0.95,665,4.310563871077903,0.6910728402856989,-3.691811254205028
bohol,0.95,666,9.04821843505016,-4.661691953733865,-8.226703957192335
bohol,0.95,667,2.854827549573116,-0.19004942782598278,-2.508770822739109
bohol,0.95,668,16.579739040451955,1.2143923131040992,-3.0898006800885085
bohol,0.95,669,12.452479902489216,6.840861907851334,3.1945365488225903
bohol,0.95,670,6.202160781607091,0.23601276693582918,-2.3737206802797246
bohol,0.95,671,15.697703158384513,0.8387093581237082,-3.3309793841364694
bohol,0.95,672,20.328481522953012,10.060044416384187,4.006497369689043
bohol,0.95,673,6.131042118417241,-3.044585136861741,-4.508243366806738
bohol,0.95,674,0.8459939724367587,0.6702666826430743,-2.7006547506251337
bohol,0.95,675,21.60132862427571,2.0863257911738202,-3.2184059107632166
bohol,0.95,676,-6.302466137512454,0.4154518296755896,-0.7906932909333193
bohol,0.95,677,8.30471548296154,0.8957830597984326,-1.6897989473366408
bohol,0.95,678,-9.703991070196679,-3.395242857980975,-3.314587690048654
bohol,0.95,679,23.98930886510462,5.311810797412448,-0.2885492670066796
bohol,0.95,680,0.6087976628042782,-2.0822843272618314,-4.28177357580271
bohol,0.95,681,8.239276171120736,2.691005414483513,-0.3818685053109476
bohol,0.95,682,8.596987447248182,6.33730106190977,1.4653846789888831
bohol,0.95,683,-4.905700562674269,-3.2556097183262835,-2.7116315172862144
bohol,0.95,684,19.58148724238808,-1.1854642542013636,-3.471317943991167
bohol,0.95,685,11.553249940839294,2.3343268222448046,-0.6055189923121844
bohol,0.95,686,5.742722571374401,-0.08331810051133459,-2.702182884005758
bohol,0.95,687,3.5244204906838092,0.7619255433906886,-1.5270982878788146
bohol,0.95,688,7.985484505757512,2.4472785332562665,-2.1219224128006573
bohol,0.95,689,5.181351315259889,-2.782659894988768,-4.767528859566241
bohol,0.95,690,9.283347644766366,2.4363704842944855,-1.941808908657201
bohol,0.95,691,13.660444983945666,4.1408144300825,-0.11800181967736734
bohol,0.95,692,14.761897404971563,-0.193618735253267,-4.1094032683372745
bohol,0.95,693,34.13299137105395,4.17549932654515,-1.3987873866147424
bohol,0.95,694,9.613519933098644,1.190242581553946,-1.7116672364162682
bohol,0.95,695,11.942844060339098,-0.2002642785916322,-2.941898613202085
bohol,0.95,696,16.666496709192074,3.865050932506179,-0.8584360071611101
bohol,0.95,697,6.436732558854914,-2.3062654784579024,-3.668061030623491
bohol,0.95,698,7.883288393958196,4.581938594138819,0.2387568756900933
bohol,0.95,699,7.334517476747465,-1.9463556422912944,-4.67762820783792
bohol,0.95,700,2.9375315982008487,-0.07767189293201682,-2.1175512906543332
bohol,0.95,701,-5.777511948511716,-2.4528001445249146,-3.5321433870797563
bohol,0.95,702,16.14294603731284,1.8547939411296852,-1.3700432092199435
bohol,0.95,703,17.926129792879863,3.896855965810744,-2.161803841630551
bohol,0.95,704,6.331963274574406,1.174750424098363,-3.157761011390349
bohol,0.95,705,3.071985119840207,-0.30485404417539996,-2.8297865478615876
bohol,0.95,706,-10.340780998760238,-1.2024851431724528,-1.215261303679469
bohol,0.95,707,17.049017173781607,5.3873609312567226,1.4095952253996344
bohol,0.95,708,5.130687563146722,1.1807298565044704,-1.7252806254524842
bohol,0.95,709,15.216120438938276,3.1847406704401635,-2.0764932060007624
bohol,0.95,710,9.287726717509571,-0.16024669140321635,-3.5282421490174016
bohol,0.95,711,6.007771262186054,0.3046638550743239,-3.540983132089295
bohol,0.95,712,6.652783184552902,2.025224379325465,-0.3487675958741292
bohol,0.95,713,1.7729592354789077,1.6847299747075226,0.03814865985400928
bohol,0.95,714,4.19865900374009,0.2258014988313164,-1.9838215712447322
bohol,0.95,715,8.770470679919242,0.5336290213332688,-2.215697914059305
bohol,0.95,716,15.164732318360933,4.127467777359286,-0.5960807552601111
bohol,0.95,717,14.038630169019001,-0.6725513903656406,-4.186711101058151
bohol,0.95,718,6.443978979695089,2.722805688582838,-0.6601243685892371
bohol,0.95,719,-4.056370123875581,2.408785521473021,-0.13569572813119635
bohol,0.95,720,20.600228334097523,3.6593401083403165,-0.9472430432735592
bohol,0.95,721,4.5467169439307895,0.1779301740557031,-3.74701142744032
bohol,0.95,722,-1.4131437852521458,-0.5349212639011114,-2.4425259157247723
bohol,0.95,723,16.39614974802697,0.888325584749154,-3.5364401928042497
bohol,0.95,724,7.776361976411636,-1.0880802786085724,-4.7757286496086095
bohol,0.95,725,11.095431275348716,2.1876059390704086,-1.427471364848877
bohol,0.95,726,16.993584493561684,5.582284949779108,-0.32649044894666446
bohol,0.95,727,8.193913045725708,0.20262871813369543,-1.7324365981833907
bohol,0.95,728,27.14895743664522,5.313025670376646,1.0914349570349273
bohol,0.95,729,-2.4335635220041922,-2.372604496579271,-3.947213954310385
bohol,0.95,730,-8.955517682140453,-1.6243153918494357,-1.9574507562901502
bohol,0.95,731,14.488901077511514,1.013686830125394,-4.316530619424142
bohol,0.95,732,6.359323358562278,-1.4926104760499754,-1.8773666530092896
bohol,0.95,733,-0.3870836069003758,-0.9730927095879167,-1.4790083608224833
bohol,0.95,734,19.074075802420197,4.051897232178149,-2.126856929903248
bohol,0.95,735,19.97514827369713,3.523292846791989,-1.4782472989700892
bohol,0.95,736,3.4926981636900507,0.41755023086027165,-2.17320628646965
bohol,0.95,737,-4.196418930588607,-5.264342350147231,-4.4935866910153806
bohol,0.95,738,21.318466032760796,2.4607874399962952,-2.4089367513474613
bohol,0.95,739,7.920929170773519,-1.089363483966153,-3.629283701226086
bohol,0.95,740,1.5397248735963274,-1.7184229595609821,-4.604334296274246
bohol,0.95,741,-7.622154278824723,0.12856268648693003,-0.706184140175921
bohol,0.95,742,8.386079900486237,0.19509722528147222,-1.9716561874505842
bohol,0.95,743,6.027545723389181,1.2241545843110657,-2.2609321284316124
bohol,0.95,744,32.848773992120044,10.236552544607974,3.15248810649981
bohol,0.95,745,22.443435004237557,1.724285196206111,-3.299527797170022
bohol,0.95,746,20.201142279000607,0.5185669584746222,-3.2505374085953207
bohol,0.95,747,14.332495334190554,4.037154446368433,-0.6388959961373217
bohol,0.95,748,12.078769167067236,6.557488381165385,0.4051304584401194
bohol,0.95,749,22.980501843093123,4.063419778619576,-1.9618711338525827
bohol,0.95,750,4.301208281182994,2.346771438550988,-0.4162734530468768
bohol,0.95,751,10.013510561328417,0.7238050324102687,-1.3907370507856314
bohol,0.95,752,12.553973337008415,1.1941485344662368,-2.6049114580509354
bohol,0.95,753,9.587004433553972,-0.141545006162076,-2.7354029874414536
bohol,0.95,754,13.607781216474507,0.7675947840410373,-4.3319773937007255
bohol,0.95,755,-8.022357985889727,0.6622655505886144,-1.5780963744849998
bohol,0.95,756,16.88735817765675,6.477666427361356,-0.6868856630078923
bohol,0.95,757,19.778347950010925,6.243137314426136,1.0515974178933263
